station,cast,year,month,day,hour,minute,bottom_depth,bottle,pressure,depth,temperature,salinity,oxygen
12,1,2010,3,17,7.0,5.0,4141.4,18.0,2299.2,2267.0,1.4919,34.743,202.7
12,1,2010,3,17,7.0,5.0,4141.4,19.0,2599.3,2562.0,1.2962,34.737,206.6
12,1,2010,3,17,7.0,5.0,4141.4,20.0,2900.3,2856.0,1.1031,34.724,207.2
12,1,2010,3,17,7.0,5.0,4141.4,21.0,3199.1,3148.0,0.8633,34.707,208.7
12,1,2010,3,17,7.0,5.0,4141.4,22.0,3500.3,3442.0,0.7346,34.7,211.4
12,1,2010,3,17,7.0,5.0,4141.4,23.0,3799.8,3734.0,0.6669,34.693,210.8
12,1,2010,3,17,7.0,5.0,4141.4,24.0,4131.4,4057.0,0.6493,34.691,211.4
13,1,2010,3,17,13.0,1.0,4394.3,1.0,5.6,6.0,6.7171,33.796,300.9
13,1,2010,3,17,13.0,1.0,4394.3,2.0,30.6,30.0,6.6975,33.797,301.3
13,1,2010,3,17,13.0,1.0,4394.3,3.0,60.3,60.0,6.2012,33.802,301.6
13,1,2010,3,17,13.0,1.0,4394.3,4.0,100.1,99.0,5.0145,33.849,301.2
13,1,2010,3,17,13.0,1.0,4394.3,5.0,199.0,197.0,3.0495,34.07,273.5
13,1,2010,3,17,13.0,1.0,4394.3,6.0,299.9,297.0,2.7939,34.154,250.9
13,1,2010,3,17,13.0,1.0,4394.3,7.0,400.5,397.0,2.5499,34.228,229.9
13,1,2010,3,17,13.0,1.0,4394.3,8.0,500.0,495.0,2.536,34.293,212.6
13,1,2010,3,17,13.0,1.0,4394.3,9.0,600.7,595.0,2.4945,34.374,193.7
13,1,2010,3,17,13.0,1.0,4394.3,10.0,700.2,693.0,2.5461,34.461,180.4
13,1,2010,3,17,13.0,1.0,4394.3,11.0,899.7,890.0,2.5275,34.577,174.2
13,1,2010,3,17,13.0,1.0,4394.3,12.0,1099.4,1087.0,2.4745,34.652,177.38
13,1,2010,3,17,13.0,1.0,4394.3,13.0,1300.1,1285.0,2.3959,34.706,183.0
13,1,2010,3,17,13.0,1.0,4394.3,14.0,1600.4,1581.0,2.3064,34.763,195.8
13,1,2010,3,17,13.0,1.0,4394.3,15.0,1900.0,1876.0,2.0482,34.775,203.0
13,1,2010,3,17,13.0,1.0,4394.3,16.0,2200.5,2171.0,1.8135,34.775,208.4
13,1,2010,3,17,13.0,1.0,4394.3,17.0,2500.9,2465.0,1.4063,34.737,203.1
13,1,2010,3,17,13.0,1.0,4394.3,18.0,2800.1,2758.0,1.1989,34.728,206.1
13,1,2010,3,17,13.0,1.0,4394.3,19.0,3100.7,3052.0,0.9852,34.711,207.4
13,1,2010,3,17,13.0,1.0,4394.3,20.0,3400.2,3345.0,0.7527,34.7,210.4
13,1,2010,3,17,13.0,1.0,4394.3,21.0,3701.7,3639.0,0.6643,34.694,209.9
13,1,2010,3,17,13.0,1.0,4394.3,22.0,3999.8,3929.0,0.6483,34.691,212.2
13,1,2010,3,17,13.0,1.0,4394.3,23.0,4300.1,4221.0,0.6533,34.689,212.3
13,1,2010,3,17,13.0,1.0,4394.3,24.0,4384.3,4303.0,0.6548,34.689,212.4
14,1,2010,3,17,19.0,7.0,4166.2,1.0,5.4,5.0,7.1656,33.838,297.5
14,1,2010,3,17,19.0,7.0,4166.2,2.0,50.5,50.0,7.1011,33.842,296.5
14,1,2010,3,17,19.0,7.0,4166.2,3.0,75.8,75.0,7.0484,33.858,294.2
14,1,2010,3,17,19.0,7.0,4166.2,4.0,99.9,99.0,4.7434,34.057,284.6
14,1,2010,3,17,19.0,7.0,4166.2,5.0,150.0,149.0,3.8266,34.085,282.0
14,1,2010,3,17,19.0,7.0,4166.2,6.0,250.8,249.0,3.3965,34.132,263.9
14,1,2010,3,17,19.0,7.0,4166.2,7.0,350.4,347.0,3.0489,34.172,247.8
14,1,2010,3,17,19.0,7.0,4166.2,8.0,450.2,446.0,2.8403,34.226,231.2
14,1,2010,3,17,19.0,7.0,4166.2,9.0,550.8,545.0,2.6236,34.276,218.2
14,1,2010,3,17,19.0,7.0,4166.2,10.0,649.1,643.0,2.6579,34.349,200.6
14,1,2010,3,17,19.0,7.0,4166.2,11.0,799.9,792.0,2.6487,34.474,180.4
14,1,2010,3,17,19.0,7.0,4166.2,12.0,1000.2,989.0,2.6066,34.587,178.9
14,1,2010,3,17,19.0,7.0,4166.2,13.0,1199.9,1186.0,2.4792,34.655,177.4
14,1,2010,3,17,19.0,7.0,4166.2,14.0,1400.2,1384.0,2.4951,34.724,186.7
14,1,2010,3,17,19.0,7.0,4166.2,15.0,1650.2,1630.0,2.3295,34.765,197.2
14,1,2010,3,17,19.0,7.0,4166.2,16.0,1799.8,1777.0,2.2285,34.774,201.0
14,1,2010,3,17,19.0,7.0,4166.2,17.0,2100.5,2073.0,2.0076,34.776,205.4
14,1,2010,3,17,19.0,7.0,4166.2,18.0,2400.0,2366.0,1.6988,34.763,206.2
14,1,2010,3,17,19.0,7.0,4166.2,19.0,2701.2,2662.0,1.4292,34.74,205.5
14,1,2010,3,17,19.0,7.0,4166.2,20.0,3000.3,2954.0,1.1196,34.719,205.8
14,1,2010,3,17,19.0,7.0,4166.2,21.0,3298.7,3246.0,0.89,34.706,209.3
14,1,2010,3,17,19.0,7.0,4166.2,22.0,3599.7,3540.0,0.7448,34.698,211.2
14,1,2010,3,17,19.0,7.0,4166.2,23.0,3900.7,3833.0,0.6704,34.692,212.2
14,1,2010,3,17,19.0,7.0,4166.2,24.0,4156.2,4082.0,0.6359,34.688,211.8
15,1,2010,3,18,1.0,4.0,4031.6,1.0,5.3,5.0,7.1343,33.846,298.0
15,1,2010,3,18,1.0,4.0,4031.6,2.0,74.1,73.0,7.0647,33.85,296.2
15,1,2010,3,18,1.0,4.0,4031.6,3.0,124.9,124.0,4.4848,34.084,282.8
15,1,2010,3,18,1.0,4.0,4031.6,4.0,174.9,173.0,3.8547,34.087,282.3
15,1,2010,3,18,1.0,4.0,4031.6,5.0,249.8,248.0,3.5568,34.125,267.3
15,1,2010,3,18,1.0,4.0,4031.6,6.0,349.2,346.0,3.1229,34.163,250.5
15,1,2010,3,18,1.0,4.0,4031.6,7.0,451.4,447.0,2.8833,34.224,231.3
15,1,2010,3,18,1.0,4.0,4031.6,8.0,549.3,544.0,2.7345,34.286,216.4
15,1,2010,3,18,1.0,4.0,4031.6,9.0,699.8,693.0,2.72,34.402,190.6
15,1,2010,3,18,1.0,4.0,4031.6,10.0,849.9,841.0,2.6044,34.484,179.0
15,1,2010,3,18,1.0,4.0,4031.6,11.0,1001.6,991.0,2.5368,34.563,174.9
15,1,2010,3,18,1.0,4.0,4031.6,12.0,1250.3,1236.0,2.4601,34.676,179.5
15,1,2010,3,18,1.0,4.0,4031.6,13.0,1400.5,1384.0,2.4533,34.722,186.39
15,1,2010,3,18,1.0,4.0,4031.6,14.0,1549.8,1531.0,2.4303,34.751,192.8
15,1,2010,3,18,1.0,4.0,4031.6,15.0,1700.7,1680.0,2.3136,34.759,195.5
15,1,2010,3,18,1.0,4.0,4031.6,16.0,1850.0,1827.0,2.2247,34.776,201.0
15,1,2010,3,18,1.0,4.0,4031.6,17.0,2049.9,2023.0,2.0714,34.781,205.4
15,1,2010,3,18,1.0,4.0,4031.6,18.0,2351.4,2319.0,1.8137,34.772,207.1
15,1,2010,3,18,1.0,4.0,4031.6,19.0,2650.8,2612.0,1.4818,34.752,205.8
15,1,2010,3,18,1.0,4.0,4031.6,20.0,2950.6,2906.0,1.2591,34.736,207.7
15,1,2010,3,18,1.0,4.0,4031.6,21.0,3249.2,3198.0,0.978,34.714,208.2
15,1,2010,3,18,1.0,4.0,4031.6,22.0,3550.4,3492.0,0.7761,34.701,211.1
15,1,2010,3,18,1.0,4.0,4031.6,23.0,3849.9,3784.0,0.6938,34.694,212.9
15,1,2010,3,18,1.0,4.0,4031.6,24.0,4021.6,3951.0,0.652,34.691,212.3
16,1,2010,3,18,6.0,56.0,4038.2,1.0,4.7,5.0,7.207,33.789,298.7
16,1,2010,3,18,6.0,56.0,4038.2,2.0,49.7,49.0,7.1972,33.789,298.8
16,1,2010,3,18,6.0,56.0,4038.2,3.0,100.0,99.0,6.1546,33.816,298.0
16,1,2010,3,18,6.0,56.0,4038.2,4.0,150.1,149.0,3.6936,34.003,293.0
16,1,2010,3,18,6.0,56.0,4038.2,5.0,249.0,247.0,3.3219,34.116,265.1
16,1,2010,3,18,6.0,56.0,4038.2,6.0,350.4,347.0,2.8556,34.17,246.4
16,1,2010,3,18,6.0,56.0,4038.2,7.0,449.5,445.0,2.7152,34.226,229.6
16,1,2010,3,18,6.0,56.0,4038.2,8.0,550.0,545.0,2.5971,34.302,210.7
16,1,2010,3,18,6.0,56.0,4038.2,9.0,700.0,693.0,2.5865,34.411,187.4
16,1,2010,3,18,6.0,56.0,4038.2,10.0,850.5,842.0,2.5822,34.516,176.4
16,1,2010,3,18,6.0,56.0,4038.2,11.0,999.0,988.0,2.5214,34.585,174.0
16,1,2010,3,18,6.0,56.0,4038.2,12.0,1149.1,1136.0,2.4933,34.659,176.33
16,1,2010,3,18,6.0,56.0,4038.2,13.0,1299.6,1285.0,2.4061,34.697,181.1
16,1,2010,3,18,6.0,56.0,4038.2,14.0,1450.1,1433.0,2.411,34.735,188.5
16,1,2010,3,18,6.0,56.0,4038.2,15.0,1601.9,1583.0,2.2991,34.755,194.3
16,1,2010,3,18,6.0,56.0,4038.2,16.0,1749.7,1728.0,2.2198,34.771,199.5
16,1,2010,3,18,6.0,56.0,4038.2,17.0,1900.3,1876.0,2.1001,34.776,202.3
16,1,2010,3,18,6.0,56.0,4038.2,18.0,2200.1,2171.0,1.8609,34.772,205.0
16,1,2010,3,18,6.0,56.0,4038.2,19.0,2500.5,2465.0,1.5603,34.755,205.8
16,1,2010,3,18,6.0,56.0,4038.2,20.0,2798.8,2757.0,1.3398,34.741,207.8
16,1,2010,3,18,6.0,56.0,4038.2,21.0,3099.8,3052.0,1.1337,34.728,208.0
16,1,2010,3,18,6.0,56.0,4038.2,22.0,3400.2,3345.0,0.9401,34.717,211.2
16,1,2010,3,18,6.0,56.0,4038.2,23.0,3699.5,3637.0,0.7847,34.702,211.6
16,1,2010,3,18,6.0,56.0,4038.2,24.0,4028.2,3957.0,0.6887,34.696,210.8
17,1,2010,3,18,12.0,45.0,4455.5,1.0,6.0,6.0,7.6247,33.87,297.1
17,1,2010,3,18,12.0,45.0,4455.5,2.0,50.4,50.0,7.4422,33.889,294.1
17,1,2010,3,18,12.0,45.0,4455.5,3.0,74.5,74.0,7.4094,33.898,292.2
17,1,2010,3,18,12.0,45.0,4455.5,4.0,124.3,123.0,5.0146,34.084,283.9
17,1,2010,3,18,12.0,45.0,4455.5,5.0,174.6,173.0,4.3183,34.112,278.2
17,1,2010,3,18,12.0,45.0,4455.5,6.0,250.3,248.0,3.9401,34.135,264.1
17,1,2010,3,18,12.0,45.0,4455.5,7.0,351.1,348.0,3.3931,34.163,250.0
17,1,2010,3,18,12.0,45.0,4455.5,8.0,500.3,496.0,3.0228,34.222,231.0
17,1,2010,3,18,12.0,45.0,4455.5,9.0,649.7,643.0,2.7786,34.318,207.2
17,1,2010,3,18,12.0,45.0,4455.5,10.0,800.1,792.0,2.6672,34.42,186.7
17,1,2010,3,18,12.0,45.0,4455.5,11.0,1000.6,990.0,2.6092,34.542,175.9
17,1,2010,3,18,12.0,45.0,4455.5,12.0,1199.2,1186.0,2.5214,34.627,176.0
17,1,2010,3,18,12.0,45.0,4455.5,13.0,1399.8,1384.0,2.4818,34.704,183.3
17,1,2010,3,18,12.0,45.0,4455.5,14.0,1599.5,1580.0,2.4332,34.746,191.7
17,1,2010,3,18,12.0,45.0,4455.5,15.0,1799.4,1777.0,2.3205,34.768,196.8
17,1,2010,3,18,12.0,45.0,4455.5,16.0,2099.7,2072.0,2.0437,34.774,203.2
17,1,2010,3,18,12.0,45.0,4455.5,17.0,2299.1,2268.0,1.8732,34.771,205.3
17,1,2010,3,18,12.0,45.0,4455.5,18.0,2600.5,2563.0,1.5378,34.748,203.8
17,1,2010,3,18,12.0,45.0,4455.5,19.0,2900.2,2857.0,1.3089,34.734,206.2
17,1,2010,3,18,12.0,45.0,4455.5,20.0,3200.8,3151.0,1.1307,34.725,207.4
17,1,2010,3,18,12.0,45.0,4455.5,21.0,3500.7,3443.0,0.8715,34.705,209.5
17,1,2010,3,18,12.0,45.0,4455.5,22.0,3799.4,3735.0,0.7653,34.7,211.0
17,1,2010,3,18,12.0,45.0,4455.5,23.0,4099.8,4027.0,0.7292,34.696,211.58
17,1,2010,3,18,12.0,45.0,4455.5,24.0,4445.5,4363.0,0.7252,34.693,211.3
18,1,2010,3,18,18.0,40.0,4203.1,1.0,5.7,6.0,9.5204,34.035,287.0
18,1,2010,3,18,18.0,40.0,4203.1,2.0,29.1,29.0,9.4925,34.042,286.5
18,1,2010,3,18,18.0,40.0,4203.1,3.0,59.8,59.0,9.3604,34.049,282.3
18,1,2010,3,18,18.0,40.0,4203.1,4.0,99.9,99.0,7.8321,34.278,270.8
18,1,2010,3,18,18.0,40.0,4203.1,5.0,150.6,149.0,5.9007,34.219,274.2
18,1,2010,3,18,18.0,40.0,4203.1,6.0,201.3,200.0,5.1576,34.179,270.8
18,1,2010,3,18,18.0,40.0,4203.1,7.0,250.0,248.0,4.699,34.159,266.1
18,1,2010,3,18,18.0,40.0,4203.1,8.0,398.5,395.0,3.8822,34.165,254.2
18,1,2010,3,18,18.0,40.0,4203.1,9.0,550.7,545.0,3.2804,34.205,237.0
18,1,2010,3,18,18.0,40.0,4203.1,10.0,700.6,694.0,2.9985,34.283,215.2
18,1,2010,3,18,18.0,40.0,4203.1,11.0,900.6,891.0,2.7777,34.392,192.0
18,1,2010,3,18,18.0,40.0,4203.1,12.0,1100.4,1089.0,2.6688,34.521,177.7
18,1,2010,3,18,18.0,40.0,4203.1,13.0,1299.7,1285.0,2.6947,34.629,180.1
18,1,2010,3,18,18.0,40.0,4203.1,14.0,1500.4,1483.0,2.588,34.695,182.9
18,1,2010,3,18,18.0,40.0,4203.1,15.0,1700.1,1679.0,2.5547,34.734,189.8
18,1,2010,3,18,18.0,40.0,4203.1,16.0,1900.8,1877.0,2.4737,34.777,201.1
18,1,2010,3,18,18.0,40.0,4203.1,17.0,2200.4,2171.0,2.3323,34.794,209.0
18,1,2010,3,18,18.0,40.0,4203.1,18.0,2501.0,2466.0,2.1349,34.795,211.4
18,1,2010,3,18,18.0,40.0,4203.1,19.0,2800.9,2760.0,1.8138,34.773,209.5
18,1,2010,3,18,18.0,40.0,4203.1,20.0,3100.8,3053.0,1.4911,34.753,209.1
18,1,2010,3,18,18.0,40.0,4203.1,21.0,3399.9,3345.0,1.2788,34.739,210.4
18,1,2010,3,18,18.0,40.0,4203.1,22.0,3699.5,3638.0,0.9999,34.716,210.5
18,1,2010,3,18,18.0,40.0,4203.1,23.0,3999.9,3930.0,0.8764,34.709,212.0
18,1,2010,3,18,18.0,40.0,4203.1,24.0,4193.1,4118.0,0.7988,34.701,211.8
19,1,2010,3,19,0.0,42.0,4659.5,1.0,5.0,5.0,10.372,34.105,281.9
19,1,2010,3,19,0.0,42.0,4659.5,2.0,49.8,49.0,9.9339,34.093,279.9
19,1,2010,3,19,0.0,42.0,4659.5,3.0,101.2,100.0,9.4988,34.548,259.5
19,1,2010,3,19,0.0,42.0,4659.5,4.0,151.2,150.0,8.5898,34.594,256.8
19,1,2010,3,19,0.0,42.0,4659.5,5.0,200.4,199.0,7.6792,34.474,258.7
19,1,2010,3,19,0.0,42.0,4659.5,6.0,299.6,297.0,6.0655,34.299,249.5
19,1,2010,3,19,0.0,42.0,4659.5,7.0,399.8,396.0,4.8867,34.195,255.3
19,1,2010,3,19,0.0,42.0,4659.5,8.0,500.5,496.0,4.2787,-999,-999
19,1,2010,3,19,0.0,42.0,4659.5,9.0,649.9,644.0,3.7406,34.201,242.1
19,1,2010,3,19,0.0,42.0,4659.5,10.0,799.7,792.0,3.2079,34.256,223.3
19,1,2010,3,19,0.0,42.0,4659.5,11.0,999.8,989.0,2.9468,34.363,198.9
19,1,2010,3,19,0.0,42.0,4659.5,12.0,1199.4,1186.0,2.7873,34.481,182.7
19,1,2010,3,19,0.0,42.0,4659.5,13.0,1400.2,1384.0,2.7165,34.581,177.3
19,1,2010,3,19,0.0,42.0,4659.5,14.0,1599.7,1581.0,2.7165,34.665,181.3
19,1,2010,3,19,0.0,42.0,4659.5,15.0,1800.1,1778.0,2.6465,34.73,191.4
19,1,2010,3,19,0.0,42.0,4659.5,16.0,2099.0,2072.0,2.5468,34.77,200.1
19,1,2010,3,19,0.0,42.0,4659.5,17.0,2400.5,2367.0,2.3209,34.79,206.1
19,1,2010,3,19,0.0,42.0,4659.5,18.0,2700.4,2661.0,2.0915,34.789,210.7
19,1,2010,3,19,0.0,42.0,4659.5,19.0,3000.4,2955.0,1.8829,34.789,214.9
19,1,2010,3,19,0.0,42.0,4659.5,20.0,3300.5,3248.0,1.5626,34.768,214.1
19,1,2010,3,19,0.0,42.0,4659.5,21.0,3599.5,3540.0,1.3126,34.746,212.4
19,1,2010,3,19,0.0,42.0,4659.5,22.0,3900.4,3833.0,1.093,34.727,213.0
19,1,2010,3,19,0.0,42.0,4659.5,23.0,4200.4,4126.0,0.9452,34.715,213.2
19,1,2010,3,19,0.0,42.0,4659.5,24.0,4649.5,4562.0,0.8571,34.702,212.1
20,1,2010,3,19,6.0,43.0,4381.0,1.0,4.9,5.0,11.556,34.494,271.9
20,1,2010,3,19,6.0,43.0,4381.0,2.0,80.0,79.0,11.269,34.503,268.2
20,1,2010,3,19,6.0,43.0,4381.0,3.0,125.5,124.0,10.549,34.527,261.5
20,1,2010,3,19,6.0,43.0,4381.0,4.0,176.6,175.0,9.4986,34.608,254.5
20,1,2010,3,19,6.0,43.0,4381.0,5.0,250.1,248.0,8.6377,34.563,248.8
20,1,2010,3,19,6.0,43.0,4381.0,6.0,349.2,346.0,7.2579,34.433,237.5
20,1,2010,3,19,6.0,43.0,4381.0,7.0,449.2,445.0,5.9964,34.307,240.2
20,1,2010,3,19,6.0,43.0,4381.0,8.0,649.9,644.0,4.3051,34.209,244.4
20,1,2010,3,19,6.0,43.0,4381.0,9.0,850.1,842.0,3.6557,34.232,233.2
20,1,2010,3,19,6.0,43.0,4381.0,10.0,1049.4,1038.0,3.1835,34.311,210.6
20,1,2010,3,19,6.0,43.0,4381.0,11.0,1249.8,1236.0,2.8787,34.424,189.4
20,1,2010,3,19,6.0,43.0,4381.0,12.0,1450.5,1434.0,2.7842,34.538,179.5
20,1,2010,3,19,6.0,43.0,4381.0,13.0,1650.0,1630.0,2.7247,34.642,180.7
20,1,2010,3,19,6.0,43.0,4381.0,14.0,1850.5,1827.0,2.6844,34.7,186.3
20,1,2010,3,19,6.0,43.0,4381.0,15.0,2050.3,2024.0,2.6389,34.739,192.4
20,1,2010,3,19,6.0,43.0,4381.0,16.0,2350.9,2319.0,2.4822,34.782,203.4
20,1,2010,3,19,6.0,43.0,4381.0,17.0,2649.7,2612.0,2.2929,34.799,210.2
20,1,2010,3,19,6.0,43.0,4381.0,18.0,2948.5,2904.0,1.9668,34.777,207.7
20,1,2010,3,19,6.0,43.0,4381.0,19.0,3249.8,3199.0,1.6702,34.762,208.26
20,1,2010,3,19,6.0,43.0,4381.0,20.0,3549.3,3491.0,1.4325,34.748,209.5
20,1,2010,3,19,6.0,43.0,4381.0,21.0,3850.0,3785.0,1.2562,34.737,211.6
20,1,2010,3,19,6.0,43.0,4381.0,22.0,4148.5,4075.0,1.0849,34.726,213.0
20,1,2010,3,19,6.0,43.0,4381.0,23.0,4249.7,4174.0,0.992,34.717,212.8
20,1,2010,3,19,6.0,43.0,4381.0,24.0,4371.0,4292.0,0.907,34.711,211.6
21,1,2010,3,19,12.0,39.0,4321.0,1.0,5.1,5.0,11.872,34.515,274.8
21,1,2010,3,19,12.0,39.0,4321.0,2.0,50.5,50.0,11.349,34.471,272.6
21,1,2010,3,19,12.0,39.0,4321.0,3.0,101.0,100.0,10.797,34.463,264.9
21,1,2010,3,19,12.0,39.0,4321.0,4.0,199.7,198.0,9.1467,34.608,255.7
21,1,2010,3,19,12.0,39.0,4321.0,5.0,300.3,298.0,8.1388,34.513,247.4
21,1,2010,3,19,12.0,39.0,4321.0,6.0,400.1,397.0,6.9361,34.397,237.4
21,1,2010,3,19,12.0,39.0,4321.0,7.0,600.3,595.0,4.7589,34.232,240.1
21,1,2010,3,19,12.0,39.0,4321.0,8.0,799.9,792.0,3.8026,34.237,224.4
21,1,2010,3,19,12.0,39.0,4321.0,9.0,1001.1,991.0,3.4054,34.327,207.8
21,1,2010,3,19,12.0,39.0,4321.0,10.0,1198.2,1185.0,3.0306,34.409,190.6
21,1,2010,3,19,12.0,39.0,4321.0,11.0,1399.5,1384.0,2.855,34.521,179.4
21,1,2010,3,19,12.0,39.0,4321.0,12.0,1600.5,1582.0,2.7355,34.607,180.0
21,1,2010,3,19,12.0,39.0,4321.0,13.0,1999.4,1974.0,2.6442,34.737,192.8
21,1,2010,3,19,12.0,39.0,4321.0,14.0,2198.9,2170.0,2.5475,34.773,201.2
21,1,2010,3,19,12.0,39.0,4321.0,15.0,2400.1,2367.0,2.4001,34.787,205.0
21,1,2010,3,19,12.0,39.0,4321.0,16.0,2600.2,2563.0,2.2646,34.795,209.2
21,1,2010,3,19,12.0,39.0,4321.0,17.0,2799.9,2759.0,2.141,34.798,212.2
21,1,2010,3,19,12.0,39.0,4321.0,18.0,3000.0,2955.0,1.9295,34.782,209.9
21,1,2010,3,19,12.0,39.0,4321.0,19.0,3200.7,3151.0,1.7742,34.781,213.5
21,1,2010,3,19,12.0,39.0,4321.0,20.0,3399.8,3346.0,1.604,34.767,212.3
21,1,2010,3,19,12.0,39.0,4321.0,21.0,3599.9,3541.0,1.4532,34.754,211.5
21,1,2010,3,19,12.0,39.0,4321.0,22.0,3800.5,3736.0,1.3323,34.749,213.6
21,1,2010,3,19,12.0,39.0,4321.0,23.0,4000.4,3931.0,1.2274,34.741,213.9
21,1,2010,3,19,12.0,39.0,4321.0,24.0,4311.0,4233.0,1.0327,34.726,213.4
22,1,2010,3,19,18.0,36.0,4485.1,1.0,7.3,7.0,12.13,34.485,271.9
22,1,2010,3,19,18.0,36.0,4485.1,2.0,69.9,69.0,11.264,34.465,269.1
22,1,2010,3,19,18.0,36.0,4485.1,3.0,99.2,98.0,10.704,34.507,262.8
22,1,2010,3,19,18.0,36.0,4485.1,4.0,199.5,198.0,8.9939,34.617,257.1
22,1,2010,3,19,18.0,36.0,4485.1,5.0,299.6,297.0,7.8215,34.483,242.7
22,1,2010,3,19,18.0,36.0,4485.1,6.0,399.5,396.0,6.3551,34.34,237.6
22,1,2010,3,19,18.0,36.0,4485.1,7.0,499.6,495.0,5.1155,34.224,247.4
22,1,2010,3,19,18.0,36.0,4485.1,8.0,600.3,595.0,4.729,34.217,243.6
22,1,2010,3,19,18.0,36.0,4485.1,9.0,750.2,743.0,4.3076,34.269,227.7
22,1,2010,3,19,18.0,36.0,4485.1,10.0,899.7,891.0,3.6993,34.309,213.4
22,1,2010,3,19,18.0,36.0,4485.1,11.0,1099.6,1088.0,3.1133,34.381,196.0
22,1,2010,3,19,18.0,36.0,4485.1,12.0,1299.8,1285.0,2.8498,34.482,183.5
22,1,2010,3,19,18.0,36.0,4485.1,13.0,1500.3,1483.0,2.7325,34.595,179.8
22,1,2010,3,19,18.0,36.0,4485.1,14.0,1699.8,1679.0,2.6911,34.673,183.5
22,1,2010,3,19,18.0,36.0,4485.1,15.0,1901.2,1877.0,2.6404,34.725,190.7
22,1,2010,3,19,18.0,36.0,4485.1,16.0,2099.6,2072.0,2.5754,34.763,198.3
22,1,2010,3,19,18.0,36.0,4485.1,17.0,2399.7,2367.0,2.4091,34.795,208.7
22,1,2010,3,19,18.0,36.0,4485.1,18.0,2700.8,2662.0,2.2803,34.81,215.1
22,1,2010,3,19,18.0,36.0,4485.1,19.0,2999.5,2955.0,2.0358,34.801,216.2
22,1,2010,3,19,18.0,36.0,4485.1,20.0,3299.9,3248.0,1.7729,34.787,216.8
22,1,2010,3,19,18.0,36.0,4485.1,21.0,3601.1,3542.0,1.4667,34.759,213.5
22,1,2010,3,19,18.0,36.0,4485.1,22.0,3899.4,3833.0,1.2648,34.744,213.8
22,1,2010,3,19,18.0,36.0,4485.1,23.0,4201.3,4127.0,1.0996,34.729,213.3
22,1,2010,3,19,18.0,36.0,4485.1,24.0,4475.1,4393.0,1.0077,34.719,212.6
23,1,2010,3,20,1.0,18.0,3722.7,1.0,4.8,5.0,11.636,34.382,274.6
23,1,2010,3,20,1.0,18.0,3722.7,2.0,40.4,40.0,11.146,34.376,275.0
23,1,2010,3,20,1.0,18.0,3722.7,3.0,90.5,90.0,10.945,34.504,260.8
23,1,2010,3,20,1.0,18.0,3722.7,4.0,149.3,148.0,9.4549,34.585,256.3
23,1,2010,3,20,1.0,18.0,3722.7,5.0,199.8,198.0,9.1319,34.595,254.5
23,1,2010,3,20,1.0,18.0,3722.7,6.0,300.0,297.0,8.2322,34.521,252.2
23,1,2010,3,20,1.0,18.0,3722.7,7.0,400.0,396.0,6.7385,34.374,242.0
23,1,2010,3,20,1.0,18.0,3722.7,8.0,500.5,496.0,5.2408,34.252,241.4
23,1,2010,3,20,1.0,18.0,3722.7,9.0,649.6,643.0,4.2269,34.212,242.1
23,1,2010,3,20,1.0,18.0,3722.7,10.0,800.3,792.0,3.7765,34.233,233.5
23,1,2010,3,20,1.0,18.0,3722.7,11.0,950.8,941.0,3.535,34.308,212.2
23,1,2010,3,20,1.0,18.0,3722.7,12.0,1100.0,1088.0,3.1476,34.352,201.7
23,1,2010,3,20,1.0,18.0,3722.7,13.0,1299.7,1285.0,2.9278,34.446,186.2
23,1,2010,3,20,1.0,18.0,3722.7,14.0,1500.6,1483.0,2.7724,34.557,179.4
23,1,2010,3,20,1.0,18.0,3722.7,15.0,1700.3,1680.0,2.7204,34.646,181.7
23,1,2010,3,20,1.0,18.0,3722.7,16.0,1899.9,1876.0,2.6653,34.714,189.6
23,1,2010,3,20,1.0,18.0,3722.7,17.0,2099.9,2073.0,2.5954,34.757,197.4
23,1,2010,3,20,1.0,18.0,3722.7,18.0,2300.7,2270.0,2.492,34.785,204.1
23,1,2010,3,20,1.0,18.0,3722.7,19.0,2499.0,2465.0,2.3615,34.8,210.4
23,1,2010,3,20,1.0,18.0,3722.7,20.0,2701.2,2663.0,2.2587,34.807,214.2
23,1,2010,3,20,1.0,18.0,3722.7,21.0,2900.3,2858.0,2.0969,34.805,216.5
23,1,2010,3,20,1.0,18.0,3722.7,22.0,3149.8,3102.0,1.8615,34.792,216.4
23,1,2010,3,20,1.0,18.0,3722.7,23.0,3400.2,3346.0,1.6407,34.773,215.0
23,1,2010,3,20,1.0,18.0,3722.7,24.0,3712.7,3651.0,1.4095,34.755,213.2
24,1,2010,3,20,6.0,27.0,3831.9,1.0,4.8,5.0,12.452,34.53,268.3
24,1,2010,3,20,6.0,27.0,3831.9,2.0,59.1,59.0,11.887,34.547,262.8
24,1,2010,3,20,6.0,27.0,3831.9,3.0,79.5,79.0,11.308,34.545,258.6
24,1,2010,3,20,6.0,27.0,3831.9,4.0,100.3,99.0,10.191,34.571,256.6
24,1,2010,3,20,6.0,27.0,3831.9,5.0,139.7,139.0,9.4144,34.562,257.7
24,1,2010,3,20,6.0,27.0,3831.9,6.0,200.5,199.0,9.1537,34.595,254.1
24,1,2010,3,20,6.0,27.0,3831.9,7.0,300.1,298.0,8.0278,34.5,246.1
24,1,2010,3,20,6.0,27.0,3831.9,8.0,399.1,396.0,6.5448,34.359,236.8
